Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime
False,5.1194981996930276,8.68133217140112,1.28,1.0,0.9,0.8
False,4.7862027820080515,8.195781431053502,1.76,0.8,0.74,0.72
False,5.13939077935057,8.936707305203377,1.94,1.7,0.8200000000000001,0.72
False,4.959285118524438,8.374678323746584,1.92,0.86,0.78,0.76
False,5.21688374752858,8.888736327793136,2.0,0.8200000000000001,0.7000000000000001,0.7000000000000001
False,5.121377434496472,8.755760050905732,2.22,0.84,0.76,0.72
False,5.297787657767868,8.894370629339063,1.62,1.02,0.9,0.8200000000000001
False,5.134821832939083,8.769835872071075,2.36,0.76,0.74,0.7000000000000001
False,5.09528535295492,8.804202730016069,1.9000000000000001,0.86,0.76,0.72
False,5.150461677064519,8.79297985569958,1.86,0.86,0.8,0.74
False,4.826827468318266,8.175353987569173,1.86,0.78,0.74,0.7000000000000001
False,5.1378173330653905,8.7745800334695,2.08,0.76,0.76,0.68
False,4.965010768187437,8.64561917481084,1.56,0.9,0.86,0.78
False,4.947404016517164,8.451194479132408,1.12,0.88,0.8,0.74
False,4.922739325684895,8.35514736619377,0.84,0.78,0.76,0.72
False,4.92506263640133,8.490005437855604,0.9400000000000001,0.86,0.78,0.72
False,5.005541464198527,8.540281286259193,0.9400000000000001,0.86,0.8,0.76
False,4.781639337801962,7.982445900060557,1.6400000000000001,0.9,0.8,0.7000000000000001
False,4.786180114392526,8.124288297725212,0.96,0.84,0.76,0.74
False,5.166972985675367,8.932051294293604,2.1,0.8200000000000001,0.76,0.76
False,4.911990864540968,8.297314399443366,1.72,0.88,0.8,0.78
False,5.092823175687294,8.634487513725546,2.04,0.78,0.74,0.72
False,5.027193804263257,8.57948267728517,1.76,0.9400000000000001,0.8200000000000001,0.76
False,4.8037742525808715,8.15427453106315,1.8800000000000001,0.8,0.76,0.68
False,4.8989968040915945,8.36698950740655,2.04,0.84,0.8,0.74
False,4.867834847405686,8.276168349768797,1.86,0.8200000000000001,0.78,0.72
False,5.306655947287377,9.09553000709199,2.0,1.0,0.96,0.88
False,4.961921582247482,8.379529126923993,0.9400000000000001,0.8200000000000001,0.76,0.72
False,5.065641399012189,8.523171337120473,1.96,0.78,0.74,0.72
False,5.233445674976516,8.963142693968033,0.9,0.88,0.8200000000000001,0.8
False,5.211199698156627,8.75634204790813,2.06,0.88,0.8200000000000001,0.78
False,5.167499749334025,8.677919084031057,1.6600000000000001,0.96,0.84,0.8
False,5.161643482400673,8.785744419148129,0.9400000000000001,0.86,0.8,0.78
False,5.083885529473604,8.651885279503482,1.92,1.02,0.9,0.8
False,5.150317856418042,8.762983073136136,1.94,0.98,0.92,0.86
False,4.801487870136223,8.086939620872077,0.92,0.8,0.76,0.72
False,5.093077340510697,8.5867582525411,2.2,0.76,0.76,0.68
False,4.897061740890587,8.286692974317006,2.32,0.88,0.8200000000000001,0.78
False,5.049325887589466,8.505722987080032,1.48,0.88,0.8200000000000001,0.78
False,4.890679101064428,8.283709939863265,2.02,0.8200000000000001,0.74,0.7000000000000001
False,5.140147582070047,8.79396572004778,2.02,1.3,0.98,0.86
False,5.171680858567292,9.033216939078889,1.24,1.1,0.9400000000000001,0.88
False,5.178246894478642,8.920753732884904,2.08,0.8200000000000001,0.78,0.74
False,4.841343076282392,8.207014344733027,0.9400000000000001,0.84,0.78,0.72
False,4.929614609704858,8.305824266072184,1.1,0.96,0.86,0.8
False,4.9511949649511875,8.285168356822366,0.98,0.92,0.78,0.74
False,5.214239749512434,8.78687115446111,1.92,1.04,0.88,0.84
False,5.066782579701186,8.629103051780032,1.76,0.9400000000000001,0.86,0.76
False,4.894493665739388,8.242137322871582,2.04,0.86,0.8200000000000001,0.7000000000000001
False,5.47166585857936,9.52933050312164,1.94,0.9400000000000001,0.84,0.8
False,5.753860391662771,9.970214957444224,2.2,1.7,0.9,0.9
False,5.0627578926591035,8.686089226336449,2.06,1.04,0.84,0.8
False,4.885167730183133,8.330016125460084,0.92,0.8,0.78,0.74
False,4.751656927152452,7.984712514744793,1.7,0.9,0.8,0.74
False,4.935046005220781,8.376944216316637,1.84,0.86,0.8200000000000001,0.78
False,4.95366615486597,8.674242304654538,1.9000000000000001,0.9400000000000001,0.84,0.8
False,4.87853188832224,8.244832911307675,1.6400000000000001,0.88,0.78,0.72
False,4.996021442113337,8.494854696683822,2.02,0.8,0.78,0.7000000000000001
False,5.186684972940279,8.892075497022136,2.02,0.8,0.74,0.7000000000000001
False,4.95205373731285,8.383237501787503,1.62,0.8200000000000001,0.74,0.72
False,4.845763095524244,8.292323777860764,0.9,0.8200000000000001,0.74,0.7000000000000001
False,4.744513325824318,8.026975785231778,0.9400000000000001,0.8200000000000001,0.74,0.74
False,4.967127210321426,8.36491069387163,1.92,0.8,0.76,0.7000000000000001
False,5.113913302106488,8.636032106090372,2.06,1.28,0.9,0.78
False,5.106368354985063,8.784570476351732,2.02,0.8200000000000001,0.78,0.72
False,4.913320867375573,8.339290425577518,2.06,0.84,0.8,0.78
False,5.118553338159933,8.662687341075069,1.22,0.9400000000000001,0.9,0.84
False,5.23093124541231,8.989914302863946,1.62,0.88,0.8200000000000001,0.78
False,4.964705127715887,8.70556277353265,1.78,0.96,0.86,0.84
False,5.1327848322906116,8.922176846441674,2.42,0.9400000000000001,0.84,0.76
False,4.878277946118675,8.245142646859742,1.6600000000000001,0.8200000000000001,0.78,0.74
False,5.051308483413909,8.770571281402265,2.04,1.72,0.8,0.74
False,5.127238474774911,8.844835058327245,2.18,0.88,0.78,0.74
False,4.9120778652793184,8.335177657613027,2.2,0.74,0.72,0.66
False,4.690790862843576,7.897089864039339,0.9400000000000001,0.76,0.7000000000000001,0.68
False,4.934507458967623,8.606743417181043,2.18,0.8200000000000001,0.78,0.72
False,5.025959720697732,8.388852530629945,1.3800000000000001,1.06,0.96,0.92
False,5.243670082943148,9.043812299477567,1.76,0.86,0.8,0.8
False,5.0822120655363205,8.701244379114302,2.1,0.78,0.7000000000000001,0.7000000000000001
False,5.250448558598919,8.869766063456836,2.2800000000000002,0.8200000000000001,0.76,0.76
False,5.052893784092708,8.583912124707902,1.8800000000000001,0.86,0.78,0.74
False,5.102222750026358,8.499356509209859,1.16,0.98,0.8200000000000001,0.78
False,5.036228450196212,8.636260403472464,2.14,0.8,0.76,0.72
False,5.327672292116294,9.076341903666789,1.24,0.9400000000000001,0.92,0.84
False,5.228413405130657,8.91951344371981,2.06,0.88,0.76,0.72
False,5.51045497870467,9.539341453799741,2.7,0.9400000000000001,0.84,0.78
False,5.099907613582446,8.650290401930691,1.8800000000000001,0.98,0.88,0.8
False,5.09865865513865,8.773169035217418,2.18,0.84,0.74,0.7000000000000001
False,5.1332696556139075,8.6748705496277,1.34,1.16,0.9400000000000001,0.92
False,4.966601621621796,8.648703562586515,1.96,0.84,0.8,0.74
False,4.923915059396622,8.505992505542519,1.6400000000000001,0.92,0.84,0.8
False,4.816480451617626,8.387435058053713,2.04,1.36,0.96,0.8
False,5.452906869183981,9.428041136220886,2.22,0.86,0.8200000000000001,0.76
False,4.980954031851181,8.364135241366448,2.04,0.78,0.74,0.7000000000000001
False,5.104930091987648,8.822764326407926,1.96,0.88,0.8,0.76
False,5.156938076228549,8.73109545396236,1.7,0.98,0.86,0.8200000000000001
False,5.12162606199065,8.732810954265553,0.88,0.88,0.78,0.72
False,5.0692902673322235,8.587896110943074,1.86,0.9,0.84,0.78
False,5.04864959144044,8.669836138495343,1.76,0.96,0.86,0.78
False,4.955687828339563,8.41257467548634,0.9400000000000001,0.92,0.88,0.8200000000000001
False,5.111436117784094,8.644056658795495,2.0,0.84,0.76,0.7000000000000001
False,5.392807284786813,9.474734572007899,1.1400000000000001,1.06,0.96,0.88
False,5.019023146546855,8.542533507303435,1.98,0.9,0.86,0.78
False,4.9847234434192735,8.574361697627003,0.9,0.78,0.76,0.74
False,5.133430478054222,8.653481947406847,1.94,0.86,0.8,0.72
False,5.213052863488014,8.816988039649967,1.92,0.88,0.8200000000000001,0.78
False,4.804677761022995,8.190558297225166,1.62,0.88,0.78,0.72
False,5.080261703773982,8.85509884500531,2.2800000000000002,0.8,0.74,0.72
False,5.048774429700937,8.597211145368375,0.88,0.8200000000000001,0.74,0.7000000000000001
False,5.081437720925733,8.765382708749723,2.04,0.9,0.8200000000000001,0.8
False,4.694224902318275,7.938116542799326,0.9,0.74,0.7000000000000001,0.68
False,4.81228294410991,8.05964169299387,1.54,0.9,0.84,0.72
False,4.988513234955224,8.615198095679757,2.14,0.84,0.74,0.7000000000000001
False,4.97122951501953,8.371151746551524,1.8,0.8200000000000001,0.74,0.72
False,4.84308826033825,8.283747004329978,0.88,0.8,0.74,0.7000000000000001
False,4.995259953296989,8.457593045396905,1.02,0.92,0.86,0.78
False,4.9592127375808674,8.368125471819367,1.04,0.9400000000000001,0.84,0.8
False,5.15564839531774,8.731787075816335,2.08,0.76,0.74,0.7000000000000001
False,5.041730621383969,8.586252803518668,1.9000000000000001,0.86,0.78,0.74
False,5.14970516425362,8.70952468886768,1.82,0.86,0.78,0.74
False,5.55339463007282,9.770013300386383,2.46,2.08,0.9,0.8200000000000001
False,4.879667883961443,8.299741125963417,2.1,0.8,0.76,0.7000000000000001
False,5.151082067385675,8.884229407053958,1.96,0.98,0.84,0.84
False,5.113300147114751,8.861139296452238,2.0,0.84,0.84,0.76
False,5.369724327251403,9.025685901754084,2.08,1.06,1.0,0.96
False,4.819238610866014,8.280498325723022,1.6600000000000001,0.84,0.8,0.76
False,4.9680331922162075,8.443602642988331,1.98,0.8,0.8,0.78
False,5.31292267020802,9.285269068768496,2.06,0.96,0.86,0.78
False,4.698198458343441,7.976187109243135,0.9400000000000001,0.78,0.74,0.72
False,4.963950023781404,8.409791803907009,1.86,0.8,0.72,0.72
False,4.773802077041852,8.038468694369413,0.9,0.8,0.76,0.74
False,5.219494660459471,8.858539275593069,2.36,0.8,0.76,0.7000000000000001
False,5.107266020347721,8.778861706635753,1.06,0.92,0.8200000000000001,0.78
False,4.85465985040143,8.347209143273114,1.96,0.78,0.76,0.72
False,4.915683624114963,8.26039464340458,1.06,0.88,0.8200000000000001,0.76
False,5.011475828083227,8.570204649044532,2.06,0.8200000000000001,0.74,0.7000000000000001
False,4.817553117128858,8.065954616883792,0.88,0.8,0.76,0.72
False,4.882140027023344,8.408351921046645,0.92,0.78,0.74,0.7000000000000001
False,5.165730163300896,8.856103583721161,2.38,0.8200000000000001,0.76,0.74
False,5.0036931220321454,8.577479829000312,1.96,0.8200000000000001,0.78,0.72
False,4.8034821740437215,8.223238044302063,1.92,0.8200000000000001,0.76,0.72
False,5.159911576913144,8.79639549516118,2.2,0.86,0.8,0.72
False,5.2252654881476905,9.168245826383302,2.04,1.04,0.92,0.8
False,5.352546559751364,8.975590167984597,1.96,1.1,0.98,0.88
False,5.008314443254425,8.613425516666037,2.12,0.8200000000000001,0.8,0.78
False,5.340731525238091,9.290174278772835,2.06,1.2,0.86,0.86
False,5.156792654904889,8.96197970844687,2.06,1.12,0.96,0.88
False,4.835809184502902,8.076445919071023,1.26,0.9,0.88,0.78
False,5.090465843453724,8.899085208808504,2.2800000000000002,0.86,0.76,0.74
False,4.773352635136012,8.22621771222797,1.76,0.78,0.74,0.68
False,5.130816886883104,8.697225707169485,1.86,0.98,0.88,0.84
False,4.837027494600135,8.170766294915731,1.06,0.8,0.76,0.72
False,4.987247706912207,8.500588626747335,0.88,0.8,0.76,0.72
False,4.939348273595219,8.249125419205635,1.16,0.9,0.84,0.76
False,5.027804146685988,8.617366106689033,0.8200000000000001,0.8,0.8,0.72
False,5.058706167322779,8.459600684502151,0.84,0.8200000000000001,0.78,0.72
False,5.430959140071485,9.498487613235675,2.38,0.8,0.76,0.74
False,4.924831220943625,8.196861015524279,1.1,0.96,0.86,0.78
False,4.8987104440862135,8.466309235451437,1.74,0.8200000000000001,0.8,0.74
False,4.895362145700381,8.243759263280166,1.92,0.84,0.8,0.74
False,4.75018337485553,8.048951296529118,1.6400000000000001,0.8,0.76,0.74
False,5.4635365621782075,9.366286421938554,2.24,0.92,0.88,0.84
False,5.259309860654272,9.217459926176325,2.58,1.84,0.92,0.8200000000000001
False,4.896152599257303,8.25277046512235,0.92,0.7000000000000001,0.68,0.64
False,5.084287132130257,8.553525323031952,1.78,0.9400000000000001,0.88,0.84
False,5.012339341550486,8.532349186943764,1.92,0.86,0.76,0.72
False,4.8424115488054635,8.173830718079005,0.88,0.8,0.74,0.66
False,4.958709872264583,8.367361903052027,1.8,0.86,0.8,0.76
False,4.845738570922656,8.24701808005789,1.98,0.76,0.74,0.7000000000000001
False,5.094151414867074,8.768054053873744,2.08,0.84,0.8,0.74
False,4.969936752018197,8.433368824542326,2.2800000000000002,0.8200000000000001,0.76,0.7000000000000001
False,5.217454191986185,8.80159702254698,2.32,1.0,0.92,0.84
False,4.892849566059823,8.222903718755454,0.92,0.8,0.74,0.74
False,5.017742682962959,8.544303289483235,0.86,0.78,0.7000000000000001,0.64
False,5.167298115893821,8.906764030652853,2.32,1.04,0.8,0.76
False,5.131938831700925,8.822476698079647,2.22,0.84,0.8,0.74
False,5.358105621524918,9.097406184124612,2.06,1.08,0.86,0.8
False,5.1645075684811514,8.86286493688702,2.24,0.9,0.8200000000000001,0.76
False,5.126822266408469,8.811821138245767,2.14,0.8,0.72,0.7000000000000001
False,5.340687856501722,9.094430944533766,2.16,0.8200000000000001,0.8,0.72
False,5.069199839348608,8.59618004782086,1.52,0.96,0.9,0.8200000000000001
False,5.07685867822547,8.742882754372562,2.1,0.84,0.8,0.74
False,4.734720418023744,8.011421329996983,0.9,0.74,0.74,0.68
False,5.159595492847512,8.903949822590445,1.32,1.08,0.96,0.88
False,5.406186471473903,9.359127275348248,1.9000000000000001,1.06,0.92,0.84
False,5.104984936677499,9.109095098731768,2.16,2.0,0.86,0.8
False,4.878578558331618,8.250705590375876,1.0,0.86,0.8,0.74
False,5.035545860391131,8.607022059397503,2.0,0.8200000000000001,0.8,0.72
False,5.2305960677742735,8.84679493206592,0.96,0.88,0.8200000000000001,0.78
False,4.85523482446625,8.077343526053658,1.4000000000000001,0.96,0.86,0.74
False,5.005609140507194,8.475173702233814,2.2600000000000002,0.8,0.72,0.68
False,5.239620241553323,8.957901228429316,2.06,0.9,0.8200000000000001,0.8
False,5.0215367003253535,8.483581375351003,2.08,0.86,0.8,0.74
False,5.217166545247638,8.677104745888752,1.22,1.06,0.98,0.9
False,4.888161609638021,8.202555938383119,0.96,0.78,0.74,0.7000000000000001
False,5.044385287559834,8.509845315751129,1.98,0.8,0.74,0.7000000000000001
False,4.895708579884682,8.276893259266298,1.06,0.92,0.86,0.78
False,5.0497713036556915,8.716501602565783,1.52,1.06,0.88,0.8200000000000001
False,4.89654604078534,8.355710373338036,0.9400000000000001,0.8200000000000001,0.78,0.74
False,4.916754820269068,8.430537844488688,2.0,0.92,0.78,0.72
False,5.296945154932947,9.151588178817684,1.3,1.1,0.96,0.9
False,4.924855326518599,8.392456982361646,0.98,0.86,0.78,0.72
False,4.912952179238285,8.240981523740475,1.04,0.88,0.8200000000000001,0.76
False,4.915622457262291,8.50173790223272,2.0,0.8,0.8,0.72
False,4.94787027231927,8.429681032173715,1.7,0.96,0.92,0.86
False,4.907266419237085,8.19917681252439,1.04,0.9,0.84,0.76
False,4.828689932538228,8.077620211207872,1.54,0.88,0.78,0.74
False,5.383698078843632,9.177323677345637,1.8800000000000001,0.9,0.8,0.78
False,5.111111133205294,8.67433698627022,1.92,0.98,0.86,0.8200000000000001
False,4.960944760663833,8.51025950352051,1.6600000000000001,1.02,0.9,0.8200000000000001
False,5.279208020657375,9.015947335915891,2.18,0.92,0.8200000000000001,0.8
False,4.979266296630952,8.563112486569617,0.92,0.88,0.8200000000000001,0.76
False,4.700644734893692,7.8895681605497066,1.3800000000000001,0.84,0.76,0.68
False,5.086812168587322,8.691066450710267,1.08,0.96,0.88,0.8
False,5.458993812104558,9.530820263197826,2.18,0.98,0.88,0.8200000000000001
False,5.197919562756709,9.094419563116908,2.06,0.9,0.84,0.8
False,4.922010383992361,8.272882279586996,1.92,0.8200000000000001,0.76,0.7000000000000001
False,5.172364232470467,8.892944429403528,2.16,0.8200000000000001,0.78,0.74
False,5.058975844792409,8.569114894069152,2.18,0.8,0.76,0.68
False,5.277630648683782,9.278044469973153,2.16,1.76,0.84,0.8200000000000001
False,4.961817596389762,8.430218261861564,0.84,0.8200000000000001,0.74,0.72
False,5.136816805675505,8.931225903705595,2.02,0.88,0.8,0.74
False,4.935247901799652,8.335468826750992,1.92,0.84,0.78,0.72
False,4.899504615729914,8.1909440097945,1.04,0.8200000000000001,0.76,0.72
False,4.773018254629823,8.106115866562737,0.86,0.78,0.76,0.68
False,5.161083295730344,9.154965840242433,1.96,1.74,0.8,0.8
False,4.914938223622165,8.21149075281157,1.48,0.9,0.8,0.76
False,5.001692081483192,8.444888770716682,1.9000000000000001,0.86,0.8200000000000001,0.76
False,5.067344158278693,8.729898638239336,2.02,0.88,0.8,0.74
False,4.815520422851432,8.111595876105465,1.9000000000000001,0.84,0.74,0.72
False,5.075223367384125,8.537920934965442,1.24,0.96,0.88,0.8
False,5.346750012933046,9.278472739595516,1.96,0.92,0.86,0.74
False,5.026826668304064,8.63824471346331,1.96,0.84,0.78,0.74
False,4.966082372389565,8.484811569349107,1.94,0.84,0.8,0.76
False,5.023502225060148,8.357700557495194,1.1,0.92,0.84,0.78
False,4.985979509590256,8.525315032525121,1.22,1.0,0.88,0.8
False,4.953164904250917,8.382462036639046,1.2,1.02,0.9,0.86
False,4.825678597811602,8.065587874797044,2.04,0.92,0.8200000000000001,0.76
False,4.9832200580815424,8.396731768608976,1.12,0.98,0.84,0.8
False,4.938979307960811,8.46451125671266,1.58,0.9,0.8200000000000001,0.8
False,5.084990957328977,8.94325182863753,1.98,0.9,0.9,0.8200000000000001
False,5.043091437856985,8.787543368418543,2.08,0.98,0.86,0.8
False,4.824261019624251,8.138358154896341,1.7,0.8200000000000001,0.76,0.74
False,5.209260283670303,8.884735633725251,2.3000000000000003,0.8200000000000001,0.76,0.76
False,4.997240792572174,8.580323418417894,1.98,0.72,0.72,0.66
False,4.956717464251018,8.470342830771743,1.76,0.9,0.78,0.74
False,4.945647359822526,8.530794109641901,1.94,0.8,0.76,0.74
False,4.988537161856548,8.628230201184687,1.74,0.88,0.84,0.78
False,4.87845958135909,8.321054499220097,2.12,0.76,0.76,0.7000000000000001
False,5.186919123243954,8.977589645395904,2.22,0.8200000000000001,0.72,0.72
False,5.21900824274554,8.758614233010483,2.08,0.9,0.8200000000000001,0.78
False,4.953385730231013,8.315863023436627,1.04,0.88,0.78,0.76
False,4.763726380745763,8.12825990954268,0.9400000000000001,0.84,0.8200000000000001,0.74
False,5.00936388806846,8.54029792642726,2.08,0.8200000000000001,0.78,0.72
