Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime,details
False,6.766232002454703,11.814384397210963,0.9400000000000001,0.88,0.8200000000000001,0.76, A0: 3.814526125657596 P0: 0.05719111737439272 S0: 2.6542904510624217 A1: 0.14348837379349233 P1: 0.03315580131137441 S1: 2.7959614373844017 A2: 0.08063736478618566 P2: 0.05774789925643388 S2: 4.347118005326618 A3: 12.050869663649204 P3: 0.05667922284519174 S3: 2.4475896351182658 A4: 4.462447595099346 P4: 0.04421306202393954 S4: 2.0033156868787843 A5: 7.365880236729778 P5: 0.041478987949093105 S5: 5.884978218493948
False,7.799689661210225,13.11666298117788,2.06,1.36,0.9,0.86, A0: 1.0410883439393448 P0: 0.04939082761040673 S0: 1.7359696937244293 A1: 11.668760111366833 P1: 0.049737777276002766 S1: 2.705547764544802 A2: 5.4305182200567685 P2: 0.04534850542453883 S2: 1.2589540425971344 A3: 4.248835625372559 P3: 0.04809988710403807 S3: 4.729866482040329 A4: 3.1087659534787697 P4: 0.034549188589670994 S4: 3.7934621594309137 A5: 8.286007854856786 P5: 0.04644788744169056 S5: 4.893584354478056
False,7.306880661706374,12.605936890371222,3.3200000000000003,0.9400000000000001,0.78,0.72, A0: 10.77951022392614 P0: 0.0394766098246618 S0: 3.5775327283593685 A1: 3.275951541171058 P1: 0.03013023948590258 S1: 5.374578617575431 A2: 6.01893922245804 P2: 0.032546250141593035 S2: 4.222936488078113 A3: 6.004010156131461 P3: 0.03995707851358643 S3: 0.5085809313085151 A4: 10.994449040969316 P4: 0.04861514397409896 S4: 6.2661342190544085 A5: 7.887675751879339 P5: 0.04175530083542968 S5: 3.4654477608777507
False,6.257591623128128,10.681608887322216,2.2,0.84,0.76,0.7000000000000001, A0: 2.000291778115148 P0: 0.05714360450004473 S0: 5.2516470002985205 A1: 8.846904256657218 P1: 0.030124808178566068 S1: 1.0998141760724238 A2: 7.80197612949838 P2: 0.05609391081409198 S2: 3.035734521759161 A3: 0.9607107485076534 P3: 0.05808936634906233 S3: 6.056627581443363 A4: 11.244058664634942 P4: 0.05502600781565939 S4: 0.22870635409091955 A5: 6.0564649519677145 P5: 0.05369820079289895 S5: 5.022422811494077
False,7.313299952799049,12.270542440127608,3.22,0.8,0.74,0.66, A0: 2.470731851767025 P0: 0.0447224694728028 S0: 2.846599795947662 A1: 5.7551560150520435 P1: 0.038105016106763846 S1: 4.400865968035047 A2: 6.747032326805629 P2: 0.05076599739235172 S2: 1.1555091284661352 A3: 5.7987696085238145 P3: 0.05500106683298914 S3: 1.2060723323293767 A4: 4.679934150134391 P4: 0.04367190253714673 S4: 4.576311403751841 A5: 12.225901178730837 P5: 0.04138598520980618 S5: 5.2927810072838275
False,7.761249922117053,13.10829041695408,3.48,0.96,0.92,0.84, A0: 4.120400678387593 P0: 0.03973487816377512 S0: 3.4809549021503683 A1: 10.590030956848599 P1: 0.047591269297707094 S1: 6.076102434754228 A2: 8.338790535832207 P2: 0.05053708695652022 S2: 6.179293701514287 A3: 8.343487552381278 P3: 0.038359177252201705 S3: 1.3658295192516936 A4: 3.0400956211522763 P4: 0.0449842357487634 S4: 1.996409178337856 A5: 9.680915991263275 P5: 0.055018841286104875 S5: 2.979151987096091
False,6.092845444848621,10.514268438411545,1.98,0.9400000000000001,0.88,0.78, A0: 0.548211461525654 P0: 0.034954471844865616 S0: 3.8890286519037187 A1: 4.096872695608049 P1: 0.059859042308575874 S1: 6.072097708914205 A2: 3.2993419486647766 P2: 0.05723240459381738 S2: 2.3019425556206072 A3: 5.182764666676764 P3: 0.03830950115059612 S3: 5.856868521791354 A4: 1.0932791476663766 P4: 0.05603190863188335 S4: 0.12914894203336127 A5: 4.879460583225917 P5: 0.05033998631966927 S5: 3.7609942017604108
False,7.22989446106357,12.413684596840039,1.6,1.08,0.9400000000000001,0.84, A0: 7.622822448006276 P0: 0.04607440022040013 S0: 4.472145883580921 A1: 9.725979114673052 P1: 0.04894739078375001 S1: 1.3915998290661291 A2: 4.79994518412689 P2: 0.03128189827360378 S2: 6.267029724532014 A3: 1.1767773775309731 P3: 0.048522141122723246 S3: 0.3950674558961205 A4: 2.193064999108242 P4: 0.03458679749784689 S4: 0.4657414487281179 A5: 6.80364152086678 P5: 0.03351684233814667 S5: 4.559761622148125
False,7.8831802818142105,13.652726713561094,3.6,1.02,1.02,0.98, A0: 1.5228030048006298 P0: 0.03409103328103504 S0: 3.730277199495845 A1: 12.535846465869925 P1: 0.04382629768716157 S1: 0.4085726447842902 A2: 5.841955200233878 P2: 0.032842155862832775 S2: 1.9884240409017944 A3: 4.331572234232167 P3: 0.044234608615719026 S3: 0.09054489681191838 A4: 8.05790767838962 P4: 0.030966371138894763 S4: 6.264524530396029 A5: 5.459440404175635 P5: 0.030753834778059173 S5: 1.0687395294594138
False,6.898469867296774,12.283522737091738,1.76,1.32,0.98,0.9, A0: 3.8138830225192275 P0: 0.05049031259710722 S0: 4.04253254945878 A1: 2.2426430005147635 P1: 0.039902728639111026 S1: 4.469345389624767 A2: 0.7160718329561084 P2: 0.04943560268439371 S2: 2.706183509884126 A3: 11.784203212236728 P3: 0.03076550547962638 S3: 6.046076945901582 A4: 9.601128415502997 P4: 0.04469662698035509 S4: 2.510992404354274 A5: 6.330470544744699 P5: 0.05282501305022607 S5: 3.90513455577718
False,6.6958379716825265,11.398405628994329,2.38,1.34,0.72,0.72, A0: 8.101191313052077 P0: 0.05702769216817502 S0: 1.732840413538022 A1: 2.29537676327225 P1: 0.04836245378388916 S1: 4.132999456056179 A2: 12.853131649686407 P2: 0.03300390367408468 S2: 5.422146817742508 A3: 3.979139456493821 P3: 0.04975537640836339 S3: 4.521839202664106 A4: 0.294949310456193 P4: 0.052236732995733205 S4: 2.208188247275551 A5: 3.507621169552915 P5: 0.03035888161929191 S5: 3.5108444608599765
False,7.698183164353082,12.971353776849366,3.54,1.2,1.04,0.78, A0: 1.353904371776815 P0: 0.05216980359892827 S0: 5.504344689475161 A1: 10.279407422432971 P1: 0.03891311420331361 S1: 1.4320135098946625 A2: 7.752543113873859 P2: 0.033502935207907876 S2: 5.39909893027813 A3: 12.186468546429076 P3: 0.04211713384662421 S3: 3.0427629840403294 A4: 9.047409166316173 P4: 0.03437322737608523 S4: 3.0529916770962773 A5: 5.045297484264172 P5: 0.04041521328619949 S5: 4.1008548752928355
False,7.270953211472977,12.456285116164434,1.16,0.96,0.9,0.8, A0: 4.59774844561082 P0: 0.05309314518916178 S0: 5.721469648486134 A1: 8.23332070293684 P1: 0.05475560314242932 S1: 2.200328628545736 A2: 8.49435797833047 P2: 0.058688470731929655 S2: 4.690762095633442 A3: 12.1666760747011 P3: 0.057241821183337226 S3: 2.711940824682688 A4: 11.334882477108556 P4: 0.042686978709249146 S4: 1.1957948248246892 A5: 0.18624561866668343 P5: 0.041170226628977125 S5: 2.7765469797569966
False,6.311057287657097,11.102554970022577,1.4000000000000001,1.04,0.96,0.88, A0: 1.5422559905126971 P0: 0.03818088147738065 S0: 1.421047568356435 A1: 11.028657561668279 P1: 0.05693269441760093 S1: 1.0712389500368722 A2: 2.184265348981279 P2: 0.04060600722706743 S2: 5.405355051325201 A3: 10.596012969524919 P3: 0.056446500866057896 S3: 4.510478643533888 A4: 5.7004731421897885 P4: 0.03782946920608281 S4: 0.7328621489773934 A5: 5.020896313655539 P5: 0.03111995824965247 S5: 3.8587576201461897
False,7.511291366548543,12.71603512592771,2.7600000000000002,1.8800000000000001,0.92,0.72, A0: 4.139044264435517 P0: 0.05581833721171169 S0: 2.8245013925964635 A1: 8.900880930178387 P1: 0.035045837143299 S1: 4.028200861806207 A2: 4.441784610529535 P2: 0.04102445633009704 S2: 3.845681621674183 A3: 12.635100598058198 P3: 0.042255888776231376 S3: 0.5417053781825157 A4: 9.154234137202154 P4: 0.035378490063128085 S4: 3.2414296302409737 A5: 4.350204984335511 P5: 0.04440064701907017 S5: 1.845924969646757
False,7.588827452071248,12.965504891750378,3.4,0.9400000000000001,0.88,0.8200000000000001, A0: 0.511001813557477 P0: 0.04457208952260205 S0: 4.325334266529412 A1: 8.021716183335908 P1: 0.04266102426949767 S1: 2.954169870025809 A2: 9.379071933500772 P2: 0.04114675728928339 S2: 1.9897501312831272 A3: 6.7087322277139885 P3: 0.052930763221277675 S3: 5.171977989350764 A4: 2.447771977117359 P4: 0.030714805778028913 S4: 5.4788998337461114 A5: 12.76977618916057 P5: 0.05512259742563911 S5: 1.633630842756553
False,8.023439209580763,13.616789866483122,1.96,1.08,0.76,0.72, A0: 7.864346758496324 P0: 0.04733514842700867 S0: 5.858385587796238 A1: 7.46413315264978 P1: 0.04073675332491931 S1: 2.3929197802209434 A2: 9.872760027011124 P2: 0.03580076886712906 S2: 5.070378732458751 A3: 7.181736594381957 P3: 0.055262707794321006 S3: 5.078392684311724 A4: 9.526006631782286 P4: 0.051575833176873344 S4: 3.688405257792467 A5: 9.496196461458771 P5: 0.04903772623116064 S5: 6.0693861241574085
False,8.096905394098467,14.069234460548682,2.18,1.1,1.08,1.04, A0: 1.5888703662774213 P0: 0.055149111073722806 S0: 3.0305002286015976 A1: 12.027485836695064 P1: 0.038189309207158725 S1: 3.28880326045715 A2: 9.066581836947213 P2: 0.05920009614559283 S2: 0.2133941432179864 A3: 11.67770075203205 P3: 0.036098613806637585 S3: 2.013745318394654 A4: 7.6758437284198715 P4: 0.039671833850554304 S4: 4.663711454676744 A5: 11.84065106255941 P5: 0.05420270824404347 S5: 2.4720443292328493
False,8.110458929132713,13.61983471048727,0.9,0.84,0.78,0.72, A0: 8.36293932569254 P0: 0.030106097616315004 S0: 5.633296867931699 A1: 10.84775966533649 P1: 0.030332263376601012 S1: 0.23387417903023772 A2: 3.937842942409648 P2: 0.03204735550958269 S2: 1.9323822038790288 A3: 12.338833654037167 P3: 0.053328395089829464 S3: 6.065159538358818 A4: 3.7412715166453188 P4: 0.05050546120946932 S4: 1.390056293948517 A5: 10.112756979733351 P5: 0.034188405700078466 S5: 4.603479021368497
False,8.077449600063622,13.992331628177743,2.2800000000000002,1.2,1.12,0.98, A0: 4.853381986965975 P0: 0.03456093680146588 S0: 0.32952891939054724 A1: 11.320260300707366 P1: 0.03461230418074448 S1: 3.5595235428785457 A2: 10.09238461003763 P2: 0.043028971746539885 S2: 0.2657735576736444 A3: 11.799210944376725 P3: 0.049958433101760846 S3: 5.264168213537493 A4: 3.0963438638752496 P4: 0.051426558231596184 S4: 2.1443372554565396 A5: 3.815128839010077 P5: 0.05429429968661114 S5: 2.2235088265390766
False,7.345510509952417,12.590604694437962,2.22,0.76,0.74,0.7000000000000001, A0: 12.31154507183458 P0: 0.04941532341226142 S0: 2.5606968531158234 A1: 4.084021684239033 P1: 0.059550319081361665 S1: 0.43229824362593744 A2: 10.253200439243422 P2: 0.05346717366341283 S2: 5.160048753362657 A3: 2.7764714756692026 P3: 0.054981884974831106 S3: 5.7885992207106955 A4: 2.6497412730899095 P4: 0.031599259147119495 S4: 2.910804829369329 A5: 6.624304419662919 P5: 0.05507548758507216 S5: 4.703229922947696
False,8.14681556634251,13.75960092561875,3.08,1.9000000000000001,0.8200000000000001,0.78, A0: 7.0666691906102095 P0: 0.03560572698991921 S0: 4.746028741763147 A1: 10.284375578769957 P1: 0.03983525493363236 S1: 0.9192002174436856 A2: 0.48133430846251435 P2: 0.05885194988374063 S2: 4.944801695731397 A3: 12.001096563825115 P3: 0.0579281373514692 S3: 3.3048565427655703 A4: 4.663842099081513 P4: 0.04219839479976726 S4: 6.263056672977968 A5: 12.36502139664776 P5: 0.05433284409289806 S5: 0.17679585492518451
False,7.323507843503332,12.496981525072908,3.16,0.8,0.74,0.72, A0: 5.387392689308637 P0: 0.05953800047755331 S0: 1.840896062697382 A1: 2.2330579221182254 P1: 0.041789697358483105 S1: 1.0999036351827065 A2: 9.50889532964199 P2: 0.054016850547426686 S2: 1.3596457030580067 A3: 2.3421277028600547 P3: 0.04634010948539716 S3: 4.455299848919742 A4: 9.27511831855766 P4: 0.04229922792128358 S4: 0.14575647917529966 A5: 8.323858681910513 P5: 0.040740151430057374 S5: 4.358158181683628
False,8.103523564764936,13.864881158825364,2.4,0.86,0.74,0.7000000000000001, A0: 12.481272953174729 P0: 0.05709243012517156 S0: 1.7790162419203837 A1: 3.6467537946236224 P1: 0.045048271067737886 S1: 0.7659617239456437 A2: 8.833940430774721 P2: 0.042627859553971935 S2: 4.850490561302246 A3: 9.296046737416356 P3: 0.05240962122124274 S3: 5.617895470217368 A4: 5.499636960779881 P4: 0.057176945492965654 S4: 3.709509353237349 A5: 2.110034080093164 P5: 0.053775799898076314 S5: 4.015692365274358
False,7.033130221074593,12.696710080219761,2.08,1.26,0.96,0.86, A0: 7.218554538101695 P0: 0.05902979550481396 S0: 5.388527374291065 A1: 1.0501176781442345 P1: 0.03726696519112138 S1: 2.0781101512441724 A2: 1.1605744930018054 P2: 0.059030970216163325 S2: 0.7461295791103878 A3: 11.909074302491858 P3: 0.033348531163248256 S3: 4.002116440591787 A4: 9.401349308524106 P4: 0.04329397100473509 S4: 2.391523749052305 A5: 11.33370786381258 P5: 0.05955350898617984 S5: 2.3427288901080634
False,8.61563688058858,14.361765541908403,1.16,1.06,0.8,0.78, A0: 7.568146153032504 P0: 0.04743048845120686 S0: 5.239180905035097 A1: 7.7470042164513355 P1: 0.05649569475044262 S1: 1.5160665257701769 A2: 9.421615400406015 P2: 0.04810628275337722 S2: 3.898392083538106 A3: 0.401357788654079 P3: 0.04174529703325737 S3: 5.621797553506186 A4: 10.52009832769671 P4: 0.03200424506302747 S4: 2.541474766501947 A5: 8.154646996116487 P5: 0.04338208009944658 S5: 5.9531785541808855
False,7.609698186047246,12.839112888587879,2.54,0.84,0.8,0.76, A0: 10.088179652553734 P0: 0.04152185381378913 S0: 3.5673505478071585 A1: 9.720347747795044 P1: 0.04053563388401965 S1: 5.864141270314417 A2: 5.634799110067028 P2: 0.03328356563958318 S2: 5.363223771359771 A3: 4.331151869930536 P3: 0.0407780689384097 S3: 2.276419620213187 A4: 11.468993586896945 P4: 0.031084330003088988 S4: 5.550889336205252 A5: 7.303591309086989 P5: 0.036628978129648514 S5: 1.2402958274590736
False,8.045006527007962,14.614725672650167,3.02,1.6600000000000001,1.1,1.04, A0: 6.963905666954387 P0: 0.051873427378429995 S0: 4.182038220965021 A1: 3.3149502330505696 P1: 0.03849121567275513 S1: 3.554695670543635 A2: 9.29684256472351 P2: 0.05547935224876058 S2: 5.283574660624925 A3: 10.716092083375788 P3: 0.03691281593598855 S3: 4.864197619855938 A4: 7.301115220698229 P4: 0.05389508412890607 S4: 3.438176241752885 A5: 12.627231634173814 P5: 0.04953158667707657 S5: 3.7479304781086156
False,8.219130348528273,13.806275259310222,2.16,1.2,1.12,1.02, A0: 3.10936659996786 P0: 0.03153126910706605 S0: 5.027596780794924 A1: 8.874735581165911 P1: 0.0591677722144454 S1: 2.1284564259346266 A2: 11.86577586332632 P2: 0.05419273829728603 S2: 3.9782400696648663 A3: 8.87861089003081 P3: 0.05025736766646944 S3: 1.5090721680846673 A4: 8.389447826317522 P4: 0.041144320387735224 S4: 4.9010231460239435 A5: 2.3358509956703672 P5: 0.05558719439249088 S5: 4.925946006611073
False,6.5248002117466655,11.109126082378149,1.54,1.28,0.9400000000000001,0.9, A0: 8.387414482227056 P0: 0.04876447829868745 S0: 1.3799808896317685 A1: 5.723465245958581 P1: 0.03879371574747612 S1: 3.1716230840265145 A2: 7.395795567932898 P2: 0.045553427279957585 S2: 6.145127706216179 A3: 1.5675165391318013 P3: 0.03362560873227985 S3: 4.766251693909239 A4: 1.327257555395537 P4: 0.051917113306769506 S4: 0.8955304560403855 A5: 2.77923849814583 P5: 0.05195173322381589 S5: 2.846436244538321
False,7.585353542163572,12.928544934616474,4.82,1.02,0.9,0.8200000000000001, A0: 7.124486740554808 P0: 0.05592226908945494 S0: 4.748794300311834 A1: 10.848944819419298 P1: 0.0475090418216855 S1: 3.8271170766008087 A2: 10.582574983650499 P2: 0.04220333344097421 S2: 4.356526802197175 A3: 0.0733370243310214 P3: 0.042413894510311835 S3: 0.8236435910295977 A4: 0.32373229735200704 P4: 0.05659642401759253 S4: 4.906231280583887 A5: 10.93572431049822 P5: 0.04768342877141884 S5: 1.7691047814170715
False,7.23000240154352,12.146027908713071,1.84,0.84,0.72,0.68, A0: 6.9019001107147675 P0: 0.05266017820725102 S0: 3.559010899410279 A1: 4.619984221020788 P1: 0.03386218865451467 S1: 5.55834729672066 A2: 8.92446334145897 P2: 0.036853013836695175 S2: 0.6506085339825683 A3: 4.8624061100897755 P3: 0.03936675986273235 S3: 1.3016728178504045 A4: 3.069700816279855 P4: 0.03662271294366595 S4: 2.453565359774398 A5: 9.656554189020623 P5: 0.0365813966260407 S5: 0.4532920954688362
False,7.985004810306265,13.809023201775133,3.7800000000000002,0.9400000000000001,0.78,0.72, A0: 5.5720811425587 P0: 0.044012607444919444 S0: 2.2365087074709775 A1: 3.4183851412286974 P1: 0.044814500971506833 S1: 3.548409648247205 A2: 12.940634537645828 P2: 0.058238330235745074 S2: 4.7012323036903 A3: 6.372073546075567 P3: 0.05183570795930838 S3: 4.3335475343388925 A4: 6.6741017068736905 P4: 0.035312723207407866 S4: 4.123525906770549 A5: 12.531948352851062 P5: 0.055598265963605835 S5: 3.373448023523011
False,7.681651668235558,13.644635929574884,2.98,0.92,0.84,0.84, A0: 10.634187320998917 P0: 0.04419120864674106 S0: 4.455455547345396 A1: 1.5558962594315393 P1: 0.04723654643072038 S1: 3.991141265785319 A2: 2.7556741765395776 P2: 0.04608946963443413 S2: 1.8468976927196736 A3: 1.6149440152206365 P3: 0.05990457173234795 S3: 3.2941383706105096 A4: 5.834021308622246 P4: 0.05101710859197718 S4: 4.023825998907102 A5: 11.78190264837388 P5: 0.059742681374066756 S5: 3.596133572268835
False,6.361054554731798,11.47227538107741,2.66,1.12,1.04,0.8200000000000001, A0: 12.925862774030199 P0: 0.047249513341265856 S0: 0.686220604708388 A1: 8.764277579966324 P1: 0.05139626036774788 S1: 0.5239607931286528 A2: 11.437104030206125 P2: 0.04604508227284563 S2: 5.401104602577655 A3: 8.211266562275739 P3: 0.05871767460804288 S3: 4.555542274932449 A4: 4.67388713405881 P4: 0.035060008586311475 S4: 0.1541275675582695 A5: 7.210090516186522 P5: 0.05964562239110553 S5: 6.18051163716807
False,7.844109982491356,13.370141720849338,2.38,0.86,0.84,0.8, A0: 11.708426777804076 P0: 0.052568862713734205 S0: 2.321516310782876 A1: 9.43902612587675 P1: 0.033910713655183826 S1: 4.925272284626323 A2: 2.2828964123025304 P2: 0.03783017249724458 S2: 0.8080468633180727 A3: 8.721831921001987 P3: 0.03231046041561295 S3: 5.828459736679927 A4: 2.5791112811915116 P4: 0.03158143108793441 S4: 5.525746902447952 A5: 10.452762978984845 P5: 0.03592143118043764 S5: 5.018937861333626
False,7.470577561233344,12.735417268821848,1.54,0.88,0.78,0.74, A0: 7.9684151225192075 P0: 0.037312281023692655 S0: 4.077912504644853 A1: 1.2641012274959018 P1: 0.043279758479266045 S1: 3.1161418449031206 A2: 11.266623715383552 P2: 0.034541319351817715 S2: 1.7068615769291642 A3: 8.888059203133073 P3: 0.03376590528273856 S3: 1.9522138916472411 A4: 2.1092629098810924 P4: 0.04376261591178814 S4: 3.385230353495709 A5: 4.544164252522856 P5: 0.039971334128872237 S5: 2.152370196034065
False,6.879673633285109,11.757280071801913,2.02,0.76,0.74,0.74, A0: 4.5089783238153105 P0: 0.05425243213168692 S0: 0.08008922889255754 A1: 10.65580244001482 P1: 0.04554654549686475 S1: 4.779068915143894 A2: 12.399836400068512 P2: 0.04817744159154389 S2: 3.4473257272811466 A3: 4.887008836525256 P3: 0.04201365166753565 S3: 0.8771879140452559 A4: 1.6152586200505388 P4: 0.059970624884634165 S4: 2.7588763398186553 A5: 1.2096280550112695 P5: 0.04742896055860679 S5: 0.06891000267320331
False,8.253267404250451,14.038200976786696,2.56,1.36,1.3,0.8, A0: 12.566028717659266 P0: 0.04858819607001223 S0: 2.8502290481347408 A1: 2.786409110993245 P1: 0.046494600749681154 S1: 0.5493195734656645 A2: 12.246636341720432 P2: 0.040679478521287754 S2: 4.432855878270659 A3: 1.9970453414820195 P3: 0.03992148136249656 S3: 2.471967798102458 A4: 11.65807060639256 P4: 0.05316080696257153 S4: 4.228599257677215 A5: 8.024540323181194 P5: 0.05738442735960603 S5: 1.316225569862438
False,6.655506688169256,11.442569840371085,2.14,0.86,0.76,0.76, A0: 7.348693065224048 P0: 0.03233318853853472 S0: 3.654842572677063 A1: 1.7847892287371732 P1: 0.0352992299134932 S1: 5.661385594762678 A2: 9.398115510121137 P2: 0.0343940160267059 S2: 2.5119596428769553 A3: 6.498707242530846 P3: 0.03864481845210017 S3: 1.8639085970436067 A4: 4.871172944657517 P4: 0.04379012415995673 S4: 0.8909148995571514 A5: 2.1234728338672086 P5: 0.04720701171495674 S5: 3.0322284670820094
False,6.79725460485494,11.76777526717691,2.7,1.02,0.84,0.8, A0: 2.482059578824363 P0: 0.04837728386608084 S0: 6.082886328611625 A1: 12.349325455934444 P1: 0.05037698117334434 S1: 5.461112815811982 A2: 6.787488840974193 P2: 0.04593498106620444 S2: 3.6690529648950134 A3: 3.026562396875185 P3: 0.057563751326658266 S3: 2.830563393745099 A4: 7.460869263448764 P4: 0.03271888766107711 S4: 4.738825761901961 A5: 0.32922828005957505 P5: 0.04700764694734098 S5: 0.5764690263904465
False,8.26567353640863,13.968746069518613,2.46,1.1400000000000001,0.98,0.8, A0: 0.5624293713979102 P0: 0.05357708872855341 S0: 0.7386015321266102 A1: 5.185583360787519 P1: 0.0562230255592481 S1: 1.6294894024833388 A2: 12.751772976078982 P2: 0.03781811693799451 S2: 3.0890033905512446 A3: 9.764861942103746 P3: 0.042199696975763756 S3: 0.6276575346396491 A4: 10.027924806593509 P4: 0.051878368225252824 S4: 0.2371083738257565 A5: 5.011185610656974 P5: 0.04881048565843129 S5: 3.876005576290297
False,7.5236049511655505,12.957762611184425,2.98,1.9000000000000001,1.32,1.08, A0: 6.243214239932959 P0: 0.05485075549321931 S0: 4.304720494366802 A1: 10.045989434092345 P1: 0.03511202762641065 S1: 3.20269879919375 A2: 12.94082151427429 P2: 0.03228508648122939 S2: 3.1330824183342822 A3: 0.2121597750540588 P3: 0.03403875986129464 S3: 0.6437126271421658 A4: 3.0777897020118394 P4: 0.04576701717402387 S4: 0.9636184177771803 A5: 10.50623827890332 P5: 0.05575791378434949 S5: 0.9894018562682239
False,7.0777111422899575,12.434230630554117,1.04,0.9400000000000001,0.9,0.86, A0: 6.348430907756856 P0: 0.046943304615178816 S0: 1.29031790723085 A1: 1.537596876279926 P1: 0.038338773502740245 S1: 1.7430211861242892 A2: 0.979251630310436 P2: 0.04613734226184804 S2: 0.9116801366143419 A3: 11.168216777888562 P3: 0.03093530222500683 S3: 2.3513258921498803 A4: 4.669953575389888 P4: 0.041982279533596026 S4: 1.3441321942117137 A5: 9.817030316255837 P5: 0.05054806694946448 S5: 0.3125946657383536
False,6.276571921619785,10.733113340462923,1.58,1.1,0.88,0.76, A0: 2.184873296335392 P0: 0.03590396078119408 S0: 2.07180486138638 A1: 6.745807230281627 P1: 0.05105475257139737 S1: 2.5051546179363573 A2: 1.3408698924801556 P2: 0.030402844288651358 S2: 3.1375347191671956 A3: 6.3079038785618735 P3: 0.049117153993254496 S3: 2.5004828414550047 A4: 3.595947340270796 P4: 0.051482268975112495 S4: 4.741183924718935 A5: 9.069765468527319 P5: 0.046245094376637416 S5: 1.6057151088963748
False,7.270997796495949,12.230022186137953,2.08,0.8200000000000001,0.78,0.74, A0: 4.9184459285108035 P0: 0.03013439482431879 S0: 5.282972880003956 A1: 4.025300293483511 P1: 0.046524339638796985 S1: 4.0045321121556725 A2: 3.670165921210138 P2: 0.05166108420139385 S2: 2.3632384007183 A3: 11.08302999822271 P3: 0.03495314851017955 S3: 0.3744558311229998 A4: 0.6270337547925804 P4: 0.054422663291023785 S4: 4.637698970509182 A5: 6.42748784062319 P5: 0.03611451716706688 S5: 4.572641995209029
False,6.971729588985101,11.917156949778729,2.04,0.98,0.8200000000000001,0.8, A0: 2.7735429380316745 P0: 0.05230447092599616 S0: 2.7252426836716483 A1: 5.8459054101184025 P1: 0.050459892467801824 S1: 2.604163239225805 A2: 5.79129302438544 P2: 0.030181916002066142 S2: 2.573614745137372 A3: 1.9132136917891265 P3: 0.038919891339154536 S3: 5.5248923782776265 A4: 11.702078745576328 P4: 0.049086280210729596 S4: 6.159851012839166 A5: 2.8575802233522776 P5: 0.04733837570881803 S5: 3.6500429876380065
False,7.2771983070438555,12.081810329468324,2.2800000000000002,0.74,0.7000000000000001,0.62, A0: 9.781003958565371 P0: 0.05254220750992613 S0: 1.9547947038595637 A1: 0.5195902182487573 P1: 0.05103737030843286 S1: 0.9783203845239558 A2: 11.49277884831747 P2: 0.03350811258070491 S2: 5.612901798773293 A3: 4.900741637495462 P3: 0.04305835405246726 S3: 2.731033371369522 A4: 7.7804304583155295 P4: 0.031424856255613386 S4: 1.1265646794691893 A5: 3.03642427105246 P5: 0.05908093609542742 S5: 4.419778940369818
False,7.501838795915504,12.635922637812213,2.84,1.5,0.9,0.8200000000000001, A0: 7.434618547930144 P0: 0.0317833470851732 S0: 1.8034499065073883 A1: 10.05868541251427 P1: 0.05403245488971988 S1: 4.891111335746612 A2: 3.8312251098277272 P2: 0.045974005625378025 S2: 5.386103142205106 A3: 10.504208900622936 P3: 0.04004954256244664 S3: 1.7224436640509677 A4: 2.667687052575471 P4: 0.04645975651162094 S4: 5.551338983982724 A5: 2.2484657053220856 P5: 0.03363615631935668 S5: 4.5939872071940115
False,6.395643913033127,10.964778874988413,2.2,0.76,0.74,0.72, A0: 5.9109429065746255 P0: 0.03335515577163767 S0: 5.7556658552078686 A1: 6.640557143907524 P1: 0.05017864118944602 S1: 1.5793820667880796 A2: 1.101707910571482 P2: 0.03312446703528742 S2: 2.8991835280955063 A3: 10.838579101142237 P3: 0.0455084209519226 S3: 2.0536955830979786 A4: 1.1382326485821315 P4: 0.04883243015090579 S4: 1.566565877606364 A5: 6.708452444684544 P5: 0.051046022342257684 S5: 3.824154314408285
False,6.628432788067274,11.299535453201246,0.84,0.8,0.76,0.7000000000000001, A0: 5.806574801901093 P0: 0.03965778966410165 S0: 2.8252941375273783 A1: 0.47955927036423784 P1: 0.04587113026633919 S1: 0.7349320768734547 A2: 0.8190753177914871 P2: 0.04118136857206273 S2: 6.23863145793046 A3: 5.432506924871031 P3: 0.04738979815437072 S3: 5.4697676138601 A4: 9.344234450876613 P4: 0.0556425259456839 S4: 1.5778742760023758 A5: 0.5039220203979928 P5: 0.05557761530978737 S5: 1.1063535729320928
False,7.139120737947538,11.84557184681124,2.74,0.86,0.84,0.76, A0: 8.556738408550526 P0: 0.03573535170153991 S0: 4.679017676621481 A1: 9.614505174558941 P1: 0.044973470675876245 S1: 1.262595915841994 A2: 0.5449067236624311 P2: 0.0437525659687785 S2: 3.7801117720005157 A3: 8.736077202154714 P3: 0.037803316561294265 S3: 0.0966755110099096 A4: 3.7038883435324585 P4: 0.03096993917054771 S4: 0.5476477055463546 A5: 9.587809208903574 P5: 0.03020070602356359 S5: 2.6739095104057244
